loan_amnt,hardship_flag,revol_bal,out_prncp,total_pymnt,disbursement_method,total_pymnt_inv,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,application_type,total_rec_int,addr_state,total_rec_prncp,verification_status,term,int_rate,grade,emp_length,home_ownership,purpose,issue_d,loan_status,pymnt_plan,debt_settlement_flag,annual_inc,last_credit_pull_d
17000.0,0,16309.0,0.0,17898.0182157167,0,17898.02,0.0,0.0,0.0,16071.08,0,898.02,36,17000.0,0,1,10.99,1,9.0,1,2,0,0,0,0,85000.0,0.5863013698630137
20000.0,0,32707.0,17069.73,4765.91,0,4765.91,0.0,0.0,0.0,429.78,0,1835.64,19,2930.27,0,1,10.49,1,2.0,1,2,0,1,0,0,95000.0,0.08493150684931507
7400.0,0,6356.0,0.0,7987.0797856014005,0,7987.08,0.0,0.0,0.0,376.47,0,587.08,39,7400.0,1,0,14.49,2,2.0,2,2,0,0,0,0,30000.0,0.4191780821917808
6000.0,0,10193.0,0.0,6166.383475670899,0,6166.38,0.0,0.0,0.0,5603.13,0,166.38,42,6000.0,0,0,8.59,0,2.0,2,1,0,0,0,0,60000.0,0.16712328767123288
4200.0,0,3524.0,0.0,4483.0507870863,0,4483.05,0.0,0.0,0.0,3408.0,0,283.05,44,4200.0,1,0,9.49,1,10.0,1,1,0,0,0,0,62000.0,0.25205479452054796
23000.0,0,12424.0,18684.25,6269.96,0,6263.14,0.0,0.0,0.0,785.98,0,1954.21,4,4315.75,2,0,13.99,2,1.0,3,2,0,1,0,0,160000.0,0.4191780821917808
8000.0,0,83.0,0.0,8338.3477424877,0,8338.35,0.0,0.0,0.0,238.32,0,338.35,35,8000.0,2,0,11.49,1,10.0,3,2,0,0,0,0,33092.8,0.08493150684931507
2000.0,0,4571.0,0.0,2037.5789623047,0,2037.58,0.0,0.0,0.0,1975.98,0,37.58,30,2000.0,2,0,8.99,1,5.0,1,2,0,0,0,0,80000.0,0.8328767123287671
12000.0,0,6819.0,0.0,13220.757796420901,0,13220.76,0.0,0.0,0.0,9714.68,0,1220.76,4,12000.0,2,0,13.99,2,10.0,2,2,0,0,0,0,56400.0,0.08493150684931507
20000.0,0,9610.0,0.0,21478.8458606385,0,21478.85,0.0,0.0,0.0,14543.85,0,1478.85,26,20000.0,0,0,8.59,0,3.0,1,2,0,0,0,0,80000.0,0.08493150684931507
10000.0,0,9166.0,0.0,10708.436926251701,0,10708.44,0.0,0.0,0.0,8394.02,0,708.44,3,10000.0,1,0,11.49,1,8.0,3,1,0,0,0,0,66500.0,0.4191780821917808
10000.0,0,60622.0,0.0,10105.73,0,10105.73,0.0,0.0,0.0,10130.61,0,105.73,5,10000.0,0,0,22.39,4,10.0,1,2,0,0,0,0,67000.0,0.0
12000.0,0,10167.0,8669.33,4212.03,0,4212.03,0.0,0.0,0.0,381.55,0,881.36,42,3330.67,1,0,8.99,1,2.0,3,2,0,1,0,0,90000.0,0.08493150684931507
25000.0,0,18292.0,0.0,27088.8395642217,0,27088.84,0.0,0.0,0.0,23476.47,0,2088.84,18,25000.0,0,0,18.99,3,2.0,3,2,0,0,0,0,65000.0,0.6712328767123288
8000.0,0,19502.0,0.0,8141.410900330699,0,8141.41,0.0,0.0,0.0,712.26,0,141.41,21,8000.0,1,0,12.79,2,10.0,1,3,0,0,0,0,50000.0,0.25205479452054796
13525.0,0,20636.0,0.0,14607.311503946,0,14607.31,0.0,0.0,0.0,13814.68,0,1082.31,22,13525.0,2,1,27.49,5,9.0,2,2,0,0,0,0,47000.0,0.7479452054794521
18500.0,0,18787.0,0.0,19355.370929778,0,19355.37,0.0,0.0,0.0,18106.33,0,855.37,30,18500.0,0,1,13.49,2,10.0,3,2,0,0,0,0,130000.0,0.08493150684931507
5500.0,0,6108.0,0.0,5799.4586455,0,5799.46,0.0,0.0,0.0,4899.35,0,299.46,9,5500.0,1,0,10.49,1,4.0,3,2,0,0,0,0,88000.0,0.25205479452054796
8000.0,0,4329.0,0.0,8134.6280834778,0,8134.63,0.0,0.0,0.0,7886.84,0,134.63,10,8000.0,0,0,9.49,1,10.0,1,3,0,0,0,0,50000.0,0.08493150684931507
15000.0,0,8044.0,0.0,16365.838014781,0,16365.84,0.0,0.0,0.0,12355.96,0,1365.84,23,15000.0,0,0,12.79,2,5.0,1,2,0,0,0,0,83000.0,0.25205479452054796
5600.0,0,6659.0,0.0,5778.8079360164,0,5778.81,0.0,0.0,0.0,5246.63,0,178.81,3,5600.0,1,0,9.49,1,9.0,1,3,0,0,0,0,44000.0,0.6712328767123288
14000.0,0,13370.0,11203.48,4588.54,0,4588.54,0.0,0.0,0.0,513.12,1,1792.02,4,2796.52,2,0,18.99,3,2.0,3,2,0,1,0,0,6000.0,0.08493150684931507
18000.0,0,14610.0,0.0,18743.0104304247,0,18743.01,0.0,0.0,0.0,15931.64,0,743.01,19,18000.0,0,0,9.49,1,5.0,1,2,0,0,0,0,100000.0,0.08493150684931507
27425.0,0,48778.0,0.0,5024.24,0,5024.24,0.0,0.0,0.0,726.45,0,3040.1,44,1984.14,2,1,19.99,3,0.0,2,2,0,1,0,0,165000.0,0.08493150684931507
14400.0,0,25923.0,0.0,15035.8157945336,0,15035.82,0.0,0.0,0.0,14653.22,0,635.82,4,14400.0,0,1,24.99,4,10.0,1,2,0,0,0,0,65000.0,0.25205479452054796
4000.0,0,0.0,0.0,897.96,0,897.96,15.0,0.0,0.0,312.28,0,371.43,4,511.53,2,0,19.99,3,10.0,3,7,0,1,0,0,99824.96,0.08493150684931507
12000.0,0,7512.0,8848.84,4460.88,0,4460.88,0.0,0.0,0.0,407.17,0,1309.72,33,3151.16,1,0,13.49,2,10.0,2,2,0,1,0,0,99000.0,0.08493150684931507
11000.0,0,19966.0,0.0,11601.072184659099,0,11601.07,0.0,0.0,0.0,9162.06,0,601.07,13,11000.0,0,0,8.99,1,3.0,3,2,0,0,0,0,89300.0,0.4191780821917808
15000.0,0,3706.0,0.0,16395.257104663502,0,16395.26,0.0,0.0,0.0,12719.16,0,1395.26,18,15000.0,1,0,14.49,2,4.0,3,2,0,0,0,0,44200.0,0.4191780821917808
26525.0,0,31139.0,0.0,28038.8356719779,0,27985.98,0.0,0.0,0.0,21401.97,0,1513.84,6,26525.0,2,0,7.99,0,5.0,3,8,0,0,0,0,475000.0,0.25205479452054796
15000.0,0,27786.0,12142.91,4009.88,0,4009.88,0.0,0.0,0.0,503.9,0,1152.79,13,2857.09,0,0,12.79,2,5.0,1,2,0,1,0,0,97000.0,0.08493150684931507
11875.0,0,14014.0,0.0,12684.319681814599,0,12684.32,0.0,0.0,0.0,10659.94,0,809.32,21,11875.0,2,0,14.49,2,10.0,3,2,0,0,0,0,33000.0,0.25205479452054796
10800.0,0,5342.0,0.0,10812.2100000074,0,10812.21,0.0,0.0,0.0,10819.88,0,12.21,47,10800.0,0,1,12.79,2,10.0,1,2,0,0,0,0,60000.0,0.08493150684931507
6025.0,0,32080.0,0.0,6791.885465991801,0,6791.89,0.0,0.0,0.0,5816.33,0,766.89,18,6025.0,2,0,27.79,5,10.0,1,7,0,0,0,0,115000.0,0.08493150684931507
2250.0,0,1462.0,1628.97,790.4,0,790.4,0.0,0.0,0.0,72.07,0,169.37,12,621.03,2,0,9.49,1,0.0,1,6,0,1,0,0,27000.0,0.08493150684931507
14400.0,0,34517.0,0.0,15048.2878200452,0,15048.29,0.0,0.0,0.0,12773.42,0,648.29,36,14400.0,1,0,8.99,1,9.0,1,2,0,0,0,0,80000.0,0.336986301369863
15000.0,0,8250.0,0.0,15496.6077286085,0,15496.61,0.0,0.0,0.0,2888.21,0,496.61,19,15000.0,0,0,10.49,1,5.0,3,2,0,0,0,0,70000.0,0.5863013698630137
23000.0,0,17370.0,0.0,6138.29,0,6138.29,0.0,0.0,0.0,883.03,0,2777.6,19,3360.69,2,0,22.39,4,10.0,3,2,0,1,0,0,72000.0,0.08493150684931507
18000.0,0,5072.0,0.0,2986.49,0,2986.49,23.34,0.0,0.0,100.0,0,1827.09,12,1136.06,1,1,18.99,3,7.0,1,2,0,1,0,0,42508.0,0.08493150684931507
20975.0,0,38466.0,0.0,22322.417382636202,0,22322.42,0.0,0.0,0.0,20148.69,0,1347.42,3,20975.0,2,0,21.49,3,10.0,1,2,0,0,0,0,240000.0,0.08493150684931507
15000.0,0,8832.0,13235.91,4353.97,0,4353.97,0.0,0.0,0.0,397.33,0,2589.88,26,1764.09,1,1,19.99,3,10.0,3,4,0,1,0,0,75000.0,0.08493150684931507
12600.0,0,1970.0,0.0,13023.679405449198,0,13023.68,0.0,0.0,0.0,11464.47,0,423.68,39,12600.0,0,0,7.59,0,10.0,1,2,0,0,0,0,70000.0,0.5863013698630137
9000.0,0,19117.0,7090.42,2754.05,0,2754.05,0.0,0.0,0.0,307.56,0,844.47,34,1909.58,1,0,13.99,2,0.0,3,1,0,1,0,0,55000.0,0.08493150684931507
18000.0,0,37038.0,0.0,19156.6297010051,0,19156.63,0.0,0.0,0.0,6881.5,0,1156.63,42,18000.0,1,0,10.49,1,9.0,3,1,0,0,0,0,125000.0,0.25205479452054796
10000.0,0,11597.0,0.0,10206.3610544937,0,10206.36,0.0,0.0,0.0,9596.67,0,206.36,9,10000.0,0,0,6.99,0,3.0,1,3,0,0,0,0,65000.0,0.7479452054794521
14400.0,0,36433.0,0.0,2433.74,0,2433.74,0.0,0.0,0.0,100.0,0,1222.25,3,1211.49,2,1,13.99,2,6.0,2,3,0,1,0,1,60000.0,0.08493150684931507
16800.0,0,11124.0,0.0,16847.76,0,16847.76,0.0,0.0,0.0,16871.63,0,47.76,13,16800.0,2,0,12.79,2,4.0,3,2,0,0,0,0,96000.0,0.4191780821917808
5000.0,0,2188.0,0.0,5265.2884239662,0,5265.29,0.0,0.0,0.0,4163.71,0,265.29,36,5000.0,2,0,8.59,0,10.0,3,8,0,0,0,0,64395.0,0.08493150684931507
16900.0,0,5474.0,14695.23,4458.45,0,4458.45,0.0,0.0,0.0,407.31,0,2253.68,41,2204.77,0,1,15.59,2,10.0,1,2,0,1,0,0,52000.0,0.08493150684931507
28000.0,0,15020.0,0.0,28727.54,0,28727.54,0.0,0.0,0.0,28789.73,0,727.54,21,28000.0,0,1,19.99,3,8.0,1,2,0,0,0,0,141284.0,0.08493150684931507
7200.0,0,5591.0,0.0,7676.9614011616,0,7676.96,0.0,0.0,0.0,5216.06,0,476.96,13,7200.0,1,0,7.59,0,0.0,3,1,0,0,0,0,50000.0,0.08493150684931507
24000.0,0,28565.0,0.0,25807.0489619621,0,25807.05,0.0,0.0,0.0,23862.19,0,1807.05,42,24000.0,2,1,22.39,4,10.0,2,2,0,0,0,0,375000.0,0.16712328767123288
25600.0,0,24357.0,0.0,30741.7224059772,1,30741.72,0.0,0.0,0.0,24566.01,0,5141.72,10,25600.0,2,1,26.99,5,10.0,1,2,0,0,0,0,80000.0,0.25205479452054796
7200.0,0,3831.0,0.0,7203.51,0,7203.51,0.0,0.0,0.0,7214.3,0,3.51,21,7200.0,1,0,13.49,2,10.0,1,2,0,0,0,0,38000.0,1.084931506849315
16000.0,0,9357.0,0.0,16536.4815774788,0,16536.48,0.0,0.0,0.0,13173.06,0,536.48,42,16000.0,0,0,5.32,0,10.0,1,2,0,0,0,0,125000.0,0.08493150684931507
12000.0,0,12790.0,9168.52,4120.13,0,4120.13,0.0,0.0,0.0,413.0,0,1288.65,33,2831.48,0,0,14.49,2,6.0,3,2,0,1,0,0,52750.0,0.08493150684931507
15000.0,0,8325.0,0.0,15833.2378472522,0,15833.24,0.0,0.0,0.0,12528.58,0,833.24,4,15000.0,0,0,8.59,0,9.0,1,3,0,0,0,0,60000.0,0.336986301369863
2500.0,0,9869.0,0.0,2569.7017151679997,0,2569.7,0.0,0.0,0.0,2488.62,0,69.7,46,2500.0,0,0,13.49,2,10.0,1,3,0,0,0,0,110000.0,0.8328767123287671
6000.0,0,13509.0,0.0,6263.114322628,0,6263.11,0.0,0.0,0.0,4971.09,0,263.11,4,6000.0,0,0,6.99,0,3.0,3,2,0,0,0,0,95000.0,0.4191780821917808
10000.0,0,8933.0,0.0,10534.7332224397,0,10534.73,0.0,0.0,0.0,9518.32,0,534.73,20,10000.0,2,0,14.49,2,6.0,1,2,0,0,0,0,36516.0,0.16712328767123288
23000.0,0,8841.0,0.0,27057.846060925098,0,27057.85,0.0,0.0,0.0,20927.15,0,4057.85,32,23000.0,0,1,19.99,3,10.0,1,2,0,0,0,0,115000.0,0.25205479452054796
1200.0,0,5047.0,0.0,1226.1834024808,0,1226.18,0.0,0.0,0.0,1188.36,0,26.18,21,1200.0,0,0,10.99,1,7.0,2,3,0,0,0,0,75000.0,0.9178082191780822
18000.0,0,14754.0,0.0,19418.1610073719,0,19418.16,0.0,0.0,0.0,15700.44,0,1418.16,4,18000.0,2,1,8.99,1,10.0,1,2,0,0,0,0,120000.0,0.08493150684931507
11900.0,0,7660.0,0.0,13314.6145546411,0,13314.61,0.0,0.0,0.0,10286.67,0,1414.61,4,11900.0,1,0,18.99,3,8.0,3,2,0,0,0,0,40000.0,0.0
24000.0,0,13903.0,0.0,26532.6128039106,0,26532.61,0.0,0.0,0.0,21771.25,0,2532.61,41,24000.0,2,1,14.49,2,10.0,1,3,0,0,0,0,114000.0,0.25205479452054796
15000.0,0,7572.0,0.0,17727.565410373,0,17727.57,0.0,0.0,0.0,13787.59,0,2727.57,34,15000.0,0,1,19.99,3,5.0,1,2,0,0,0,0,61250.0,0.08493150684931507
15000.0,0,6036.0,0.0,16661.7751088432,0,16661.78,0.0,0.0,0.0,13350.82,0,1661.78,4,15000.0,0,0,19.99,3,3.0,1,8,0,0,0,0,140000.0,0.25205479452054796
6000.0,0,10340.0,0.0,6055.41,0,6055.41,0.0,0.0,0.0,6063.07,0,55.41,34,6000.0,2,0,11.49,1,10.0,1,3,0,0,0,0,53000.0,0.8328767123287671
30000.0,0,8655.0,23278.96,8500.25,0,8500.25,0.0,0.0,0.0,960.85,0,1779.21,21,6721.04,1,0,9.49,1,10.0,1,2,0,1,0,0,135000.0,0.08493150684931507
15000.0,0,13681.0,0.0,15359.2231048402,0,15359.22,0.0,0.0,0.0,14872.74,0,359.22,33,15000.0,0,0,13.49,2,10.0,1,3,0,0,0,0,167000.0,0.6712328767123288
5800.0,0,1348.0,0.0,5820.76,0,5820.76,0.0,0.0,0.0,5826.3,0,20.76,4,5800.0,1,0,8.59,0,1.0,3,1,0,0,0,0,60000.0,0.08493150684931507
5700.0,0,0.0,0.0,5921.313226181899,0,5921.31,0.0,0.0,0.0,2829.62,0,221.31,10,5700.0,1,0,10.99,1,0.0,3,2,0,0,0,0,82000.0,0.08493150684931507
15000.0,0,28381.0,0.0,2672.02,0,2672.02,26.74,0.0,0.0,534.72,0,991.23,42,1654.05,0,0,16.99,3,10.0,1,2,0,1,0,0,115000.0,0.08493150684931507
16000.0,0,14482.0,11798.14,5989.6,0,5989.6,0.0,0.0,0.0,546.77,0,1787.74,32,4201.86,2,0,13.99,2,10.0,1,1,0,1,0,0,70000.0,0.08493150684931507
15000.0,0,16632.0,0.0,15396.7734673147,0,15396.77,0.0,0.0,0.0,14910.29,0,396.77,4,15000.0,1,0,13.49,2,6.0,1,1,0,0,0,0,116000.0,0.4191780821917808
9600.0,0,7491.0,0.0,9996.0527269867,0,9996.05,0.0,0.0,0.0,8771.19,0,396.05,42,9600.0,2,0,9.49,1,10.0,1,3,0,0,0,0,80000.0,0.16712328767123288
5000.0,0,15496.0,0.0,5443.4684062194,0,5443.47,0.0,0.0,0.0,3812.88,0,443.47,46,5000.0,2,0,10.99,1,10.0,3,2,0,0,0,0,51300.0,0.08493150684931507
18000.0,0,3137.0,0.0,18252.2619770731,0,18252.26,0.0,0.0,0.0,12274.24,0,252.26,10,18000.0,2,0,10.99,1,10.0,1,2,0,0,0,0,47200.0,0.4191780821917808
16000.0,0,15262.0,0.0,16499.1286305569,0,16499.13,0.0,0.0,0.0,15477.84,0,499.13,9,16000.0,0,0,10.49,1,10.0,2,2,0,0,0,0,88500.0,0.7479452054794521
14000.0,0,11388.0,0.0,14452.6910980802,0,14452.69,0.0,0.0,0.0,12720.22,0,452.69,9,14000.0,0,0,7.59,0,1.0,1,1,0,0,0,0,55000.0,0.25205479452054796
12000.0,0,13301.0,0.0,13508.247412905,0,13508.25,0.0,0.0,0.0,11745.38,0,1508.25,44,12000.0,2,1,25.29,4,2.0,3,2,0,0,0,0,70000.0,0.08493150684931507
5000.0,0,2472.0,0.0,5013.46,0,5013.46,0.0,0.0,0.0,5020.95,0,13.46,42,5000.0,1,0,13.49,2,1.0,3,8,0,0,0,0,105000.0,1.084931506849315
4075.0,0,5678.0,0.0,4512.2000605532,0,4512.2,0.0,0.0,0.0,3265.19,0,437.2,42,4075.0,2,0,13.99,2,5.0,1,1,0,0,0,0,95000.0,0.25205479452054796
16000.0,0,9790.0,12903.89,4256.82,0,4256.82,0.0,0.0,0.0,527.55,0,1160.71,4,3096.11,2,0,11.49,1,10.0,3,1,0,1,0,0,58000.0,0.08493150684931507
20000.0,0,28818.0,0.0,21153.7787533958,0,21153.78,0.0,0.0,0.0,17882.16,0,1153.78,42,20000.0,1,0,11.49,1,10.0,1,2,0,0,0,0,95000.0,0.08493150684931507
12000.0,0,6551.0,0.0,13321.306510138,0,13321.31,0.0,0.0,0.0,10864.4,0,1321.31,5,12000.0,0,1,13.99,2,10.0,1,2,0,0,0,0,60000.0,0.25205479452054796
16000.0,0,136817.0,0.0,17052.0080407058,0,17052.01,0.0,0.0,0.0,14862.25,0,1052.01,4,16000.0,1,0,14.49,2,10.0,1,1,0,0,0,0,180000.0,0.5863013698630137
12800.0,0,6211.0,0.0,13254.8864255282,0,13254.89,0.0,0.0,0.0,12968.57,0,454.89,42,12800.0,1,1,15.59,2,4.0,1,1,0,0,0,0,58000.0,0.08493150684931507
10000.0,0,24059.0,0.0,10517.902111002,0,10517.9,0.0,0.0,0.0,8333.54,0,517.9,4,10000.0,0,0,7.99,0,10.0,3,2,0,0,0,0,60000.0,0.336986301369863
20000.0,0,15666.0,0.0,20347.3066440665,0,20347.31,0.0,0.0,0.0,19731.38,0,347.31,42,20000.0,2,0,8.99,1,5.0,3,1,0,0,0,0,98000.0,0.08493150684931507
20000.0,0,12101.0,0.0,20959.7055259074,0,20959.71,0.0,0.0,0.0,18926.92,0,959.71,42,20000.0,2,0,14.49,2,6.0,1,2,0,0,0,0,154000.0,0.4191780821917808
30000.0,0,18908.0,0.0,34878.1159044422,0,34878.12,0.0,0.0,0.0,28757.18,0,4878.12,37,30000.0,2,1,24.99,4,2.0,3,2,0,0,0,0,125000.0,0.25205479452054796
8400.0,0,5392.0,0.0,8585.5181490024,0,8585.52,0.0,0.0,0.0,8059.75,0,185.52,4,8400.0,1,0,8.99,1,10.0,1,2,0,0,0,0,150000.0,0.08493150684931507
15275.0,0,4830.0,0.0,18175.1298805305,0,18175.13,0.0,0.0,0.0,14666.37,0,2900.13,42,15275.0,1,1,24.49,4,1.0,2,2,0,0,0,0,43680.0,0.25205479452054796
16000.0,0,6467.0,14350.46,5150.89,0,5150.89,0.0,0.0,0.0,472.35,0,3501.35,44,1649.54,1,1,25.29,4,10.0,3,2,0,1,0,0,57000.0,0.08493150684931507
11000.0,0,16849.0,0.0,11492.6662779446,0,11492.67,0.0,0.0,0.0,10971.98,0,492.67,23,11000.0,1,1,15.59,2,0.0,2,1,0,0,0,0,70000.0,0.4191780821917808
20000.0,0,30561.0,0.0,21426.6279631358,0,21373.06,0.0,0.0,0.0,20308.34,0,1426.63,22,20000.0,2,1,24.99,4,9.0,3,1,0,0,0,0,43835.0,0.08493150684931507
8000.0,0,2565.0,0.0,8336.3948316415,0,8336.39,0.0,0.0,0.0,7072.53,0,336.39,9,8000.0,1,0,8.99,1,5.0,1,1,0,0,0,0,52000.0,0.08493150684931507
16000.0,0,9324.0,14417.51,5450.41,0,5450.41,0.0,0.0,0.0,488.47,0,3867.92,37,1582.49,1,1,26.99,5,10.0,1,2,0,1,0,0,120000.0,0.08493150684931507
10000.0,0,11560.0,0.0,11648.557022919,0,11648.56,0.0,0.0,0.0,9290.68,0,1648.56,21,10000.0,0,1,18.99,3,2.0,3,2,0,0,0,0,49050.0,0.16712328767123288
12000.0,0,5906.0,0.0,14062.004401524198,0,14062.0,0.0,0.0,0.0,10734.73,0,2062.0,4,12000.0,2,1,17.99,3,0.0,3,2,0,0,0,0,35000.0,0.08493150684931507
13000.0,0,30343.0,0.0,13031.76,0,13031.76,0.0,0.0,0.0,13047.63,0,31.76,42,13000.0,1,0,10.99,1,3.0,1,6,0,0,0,0,80000.0,1.084931506849315
16000.0,0,9186.0,0.0,17179.0800074836,0,17179.08,0.0,0.0,0.0,12107.76,0,1179.08,17,16000.0,0,0,8.99,1,6.0,1,2,0,0,0,0,95000.0,0.08493150684931507
26200.0,0,3005.0,0.0,29132.382299150497,0,29132.38,0.0,0.0,0.0,19700.0,0,2932.38,4,26200.0,2,0,16.99,3,0.0,3,2,0,0,0,0,66000.0,0.336986301369863
8000.0,0,11318.0,0.0,8484.439368433199,0,8484.44,0.0,0.0,0.0,6457.47,0,484.44,22,8000.0,1,0,8.99,1,10.0,3,1,0,0,0,0,65000.0,0.336986301369863
7000.0,0,13115.0,0.0,1504.25,0,1504.25,0.0,0.0,0.0,253.04,0,581.68,4,922.57,2,0,17.99,3,2.0,3,5,0,1,0,0,51000.0,0.08493150684931507
28000.0,0,27402.0,0.0,30278.65503181,0,30278.66,0.0,0.0,0.0,22140.74,0,2278.66,42,28000.0,0,0,10.99,1,10.0,1,2,0,0,0,0,95000.0,0.25205479452054796
11200.0,0,23462.0,0.0,11585.091211863899,0,11585.09,0.0,0.0,0.0,248.88,0,385.09,37,11200.0,0,0,10.99,1,4.0,2,2,0,0,0,0,57000.0,0.5041095890410959
25150.0,0,14258.0,0.0,27584.8561375241,0,27584.86,44.83000040939999,0.0,0.0,5953.04,0,2390.03,33,25150.0,0,0,16.99,3,10.0,1,2,0,0,0,0,73000.0,0.16712328767123288
18000.0,0,10555.0,0.0,18171.49,0,18171.49,0.0,0.0,0.0,18202.67,0,171.49,12,18000.0,0,0,15.59,2,10.0,1,1,0,0,0,0,62400.0,1.0
5025.0,0,9249.0,3793.21,2021.48,0,2021.48,0.0,0.0,0.0,186.73,0,789.69,33,1231.79,2,0,19.99,3,10.0,3,8,0,1,0,0,14000.0,0.08493150684931507
15000.0,0,16819.0,0.0,15654.1765710403,0,15654.18,0.0,0.0,0.0,14633.76,0,654.18,4,15000.0,1,0,14.49,2,10.0,1,3,0,0,0,0,130000.0,0.7479452054794521
25000.0,0,20358.0,0.0,27298.1642181465,0,26997.88,0.0,0.0,0.0,19129.92,0,2298.16,22,25000.0,2,0,10.99,1,0.0,1,2,0,0,0,0,58000.0,0.08493150684931507
2000.0,0,6312.0,1612.81,525.05,0,525.05,0.0,0.0,0.0,65.95,0,137.86,4,387.19,1,0,11.49,1,2.0,1,8,0,1,0,0,55000.0,0.08493150684931507
10000.0,0,10136.0,0.0,11127.7715266004,0,11127.77,0.0,0.0,0.0,7446.75,0,1127.77,34,10000.0,2,0,12.79,2,2.0,1,2,0,0,0,0,75000.0,0.08493150684931507
5600.0,0,7208.0,0.0,6198.5785261167,0,6198.58,0.0,0.0,0.0,4325.24,0,598.58,33,5600.0,1,0,12.79,2,2.0,3,1,0,0,0,0,85000.0,0.08493150684931507
30000.0,0,21546.0,0.0,4027.87,0,4027.87,0.0,0.0,0.0,819.9,0,2563.09,42,1464.78,2,1,21.49,3,2.0,1,5,0,1,0,0,72000.0,1.084931506849315
3000.0,0,1037.0,0.0,3063.5105853182,0,3063.51,0.0,0.0,0.0,2879.14,0,63.51,4,3000.0,0,0,7.59,0,10.0,3,4,0,0,0,0,115000.0,0.08493150684931507
9000.0,0,5738.0,7300.62,2436.3,0,2436.3,0.0,0.0,0.0,305.38,0,736.92,33,1699.38,1,0,13.49,2,1.0,1,2,0,1,0,0,55120.0,0.08493150684931507
13200.0,0,10961.0,0.0,14165.0476095741,0,13896.77,0.0,0.0,0.0,9974.64,0,965.05,34,13200.0,1,0,8.99,1,0.0,1,2,0,0,0,0,63000.0,0.16712328767123288
1000.0,0,3149.0,0.0,1029.8402926833999,0,1029.84,0.0,0.0,0.0,7.13,0,29.84,42,1000.0,2,0,14.49,2,6.0,2,8,0,0,0,0,14000.0,0.16712328767123288
13225.0,0,9178.0,0.0,13960.236849225801,0,13617.17,0.0,0.0,0.0,11788.43,0,735.24,6,13225.0,2,0,11.49,1,3.0,3,2,0,0,0,0,83000.0,0.25205479452054796
3600.0,0,4449.0,3009.5,1127.56,0,1127.56,0.0,0.0,0.0,142.17,0,537.06,37,590.5,1,0,24.49,4,10.0,3,2,0,1,0,1,20000.0,0.08493150684931507
23900.0,0,14781.0,0.0,26098.9950513881,0,26099.0,0.0,0.0,0.0,16249.31,0,2199.0,32,23900.0,0,0,11.49,1,7.0,3,2,0,0,0,0,60000.0,0.16712328767123288
12000.0,0,12214.0,0.0,12341.8678035217,0,12084.75,0.0,0.0,0.0,11579.52,0,341.87,4,12000.0,1,0,9.49,1,10.0,1,2,0,0,0,0,130000.0,0.25205479452054796
8000.0,0,7328.0,0.0,8421.1413727894,0,8421.14,0.0,0.0,0.0,6892.2,0,421.14,4,8000.0,0,0,9.49,1,10.0,1,8,0,0,0,0,56000.0,0.5041095890410959
2500.0,0,12409.0,0.0,2770.9133838121998,0,2770.91,0.0,0.0,0.0,1934.21,0,270.91,4,2500.0,1,0,13.49,2,3.0,3,2,0,0,0,0,35000.0,0.16712328767123288
3000.0,1,5869.0,2216.56,1130.92,0,1130.92,0.0,0.0,0.0,103.25,0,347.48,9,783.44,1,0,14.49,2,4.0,2,2,0,1,0,0,27156.0,0.08493150684931507
6000.0,0,14214.0,0.0,6840.221348159101,0,6840.22,15.0,0.0,0.0,4528.58,0,825.22,17,6000.0,2,0,15.59,2,10.0,1,2,0,0,0,0,72000.0,0.08493150684931507
25000.0,0,19247.0,0.0,27425.3145716627,0,27425.31,0.0,0.0,0.0,3062.37,0,2425.31,13,25000.0,0,0,12.79,2,8.0,3,2,0,0,0,0,115000.0,0.08493150684931507
7000.0,0,1311.0,0.0,7361.507612756899,0,7361.51,0.0,0.0,0.0,6650.02,0,361.51,13,7000.0,2,0,14.49,2,3.0,3,2,0,0,0,0,31200.0,0.336986301369863
5000.0,0,3513.0,0.0,5659.321308722099,0,5659.32,0.0,0.0,0.0,4223.39,0,659.32,1,5000.0,2,0,17.99,3,0.0,3,2,0,0,0,0,36000.0,0.08493150684931507
2000.0,0,7014.0,0.0,2288.6958166779,0,2288.7,0.0,0.0,0.0,1633.13,0,288.7,4,2000.0,1,0,18.99,3,4.0,3,8,0,0,0,0,56000.0,0.25205479452054796
9000.0,0,28532.0,0.0,9917.6947437689,0,9917.69,0.0,0.0,0.0,8001.21,0,917.69,28,9000.0,2,0,16.99,3,10.0,1,2,0,0,0,0,116000.0,0.08493150684931507
10500.0,0,6318.0,0.0,11190.6455983008,0,11190.65,0.0,0.0,0.0,8808.16,0,690.65,42,10500.0,1,0,10.49,1,4.0,1,1,0,0,0,0,85000.0,0.08493150684931507
20000.0,0,12988.0,0.0,21079.0283028479,0,21079.03,0.0,0.0,0.0,17256.7,0,1079.03,42,20000.0,1,0,9.49,1,3.0,3,2,0,0,0,0,120000.0,0.16712328767123288
10000.0,0,60904.0,0.0,11115.2104531514,0,11115.21,0.0,0.0,0.0,8033.78,0,1115.21,9,10000.0,1,0,14.49,2,3.0,1,2,0,0,0,0,115000.0,0.25205479452054796
